date,latitude,longitude,temp,tempmax,tempmin,humidity,conditions
2021-09-24,37.105,-113.586,79.8,92.0,65.0,16.9,Clear
2021-09-24,40.8654,-73.8893,66.1,73.7,58.4,64.0,"Rain, Partially cloudy"
2021-09-25,40.62319,-74.02567,67.6,76.7,58.8,58.3,Partially cloudy
2021-09-25,40.7346,-73.9442,67.5,75.3,60.1,58.5,Clear
2021-09-25,37.105,-113.586,77.1,92.0,62.0,21.2,Clear
2021-09-25,40.8654,-73.8893,67.5,75.3,59.5,58.2,Partially cloudy
2021-09-25,40.701647,-73.8038,67.1,74.6,59.2,62.0,Partially cloudy
2021-09-26,40.718,-73.9936,67.2,72.3,62.7,51.8,Partially cloudy
2021-09-26,40.62319,-74.02567,67.6,73.8,62.5,51.7,Partially cloudy
2021-09-26,40.7346,-73.9442,67.2,72.2,62.7,51.5,Partially cloudy
2021-09-26,40.8654,-73.8893,67.2,72.4,62.3,52.0,Partially cloudy
2021-09-27,40.718,-73.9936,70.1,78.6,62.8,47.3,Partially cloudy
2021-09-27,40.62319,-74.02567,70.4,80.8,61.0,47.0,Partially cloudy
2021-09-27,40.7346,-73.9442,70.4,78.7,62.9,46.2,Partially cloudy
2021-09-27,37.105,-113.586,77.1,87.2,65.9,40.7,Clear
2021-09-27,40.8654,-73.8893,70.4,79.3,62.1,45.8,Partially cloudy
2021-09-27,40.701647,-73.8038,70.5,80.0,62.8,50.8,Partially cloudy
2021-09-28,40.718,-73.9936,69.1,71.8,64.7,68.0,"Rain, Partially cloudy"
2021-09-28,40.62319,-74.02567,69.3,73.5,64.5,67.3,"Rain, Partially cloudy"
2021-09-28,40.7346,-73.9442,69.2,71.8,64.7,67.2,"Rain, Partially cloudy"
2021-09-28,40.8654,-73.8893,69.0,72.3,64.3,67.1,"Rain, Partially cloudy"
2021-09-28,40.701647,-73.8038,69.1,73.4,65.7,71.4,"Rain, Partially cloudy"
2021-09-28,37.105,-113.586,76.3,84.8,66.8,39.1,Clear
2021-09-29,40.718,-73.9936,62.5,68.0,55.7,49.9,Partially cloudy
2021-09-29,40.62319,-74.02567,63.0,69.3,55.5,48.9,Partially cloudy
2021-09-29,40.7346,-73.9442,62.4,68.0,55.6,50.1,Partially cloudy
2021-09-29,40.8654,-73.8893,62.3,68.1,55.1,50.5,Partially cloudy
2021-09-29,40.701647,-73.8038,62.9,69.2,54.8,50.3,Partially cloudy
2021-09-29,37.105,-113.586,66.3,77.1,59.0,35.2,Clear
2021-09-30,40.718,-73.9936,61.9,65.8,58.6,53.5,Partially cloudy
2021-09-30,40.62319,-74.02567,62.7,67.6,59.0,51.5,Partially cloudy
2021-09-30,40.7346,-73.9442,61.8,65.3,58.3,53.9,Partially cloudy
2021-09-30,37.105,-113.586,65.9,77.1,53.0,22.1,Clear
2021-09-30,40.8654,-73.8893,61.6,65.8,58.3,54.4,Partially cloudy
2021-10-01,40.718,-73.9936,59.9,67.0,52.5,56.4,Clear
2021-10-01,40.62319,-74.02567,60.4,68.7,52.0,55.4,Clear
2021-10-01,40.7346,-73.9442,59.9,66.6,52.4,56.1,Clear
2021-10-01,37.105,-113.586,67.5,80.9,53.9,25.0,Clear
2021-10-01,40.8654,-73.8893,59.8,66.9,51.4,56.3,Clear
2021-10-19,37.105,-113.586,51.0,65.0,38.9,50.4,Clear
2021-10-02,40.718,-73.9936,65.8,74.5,57.0,56.3,Partially cloudy
2021-10-02,40.7346,-73.9442,66.1,74.7,57.7,55.1,Partially cloudy
2021-10-02,40.8654,-73.8893,65.9,75.1,56.2,55.5,Partially cloudy
2021-10-02,40.62319,-74.02567,65.5,75.8,54.0,58.2,Partially cloudy
2021-10-03,40.718,-73.9936,70.4,77.6,61.6,64.0,Partially cloudy
2021-10-03,40.62319,-74.02567,70.3,80.1,58.8,65.9,Partially cloudy
2021-10-03,40.7346,-73.9442,70.5,77.7,62.0,63.3,Partially cloudy
2021-10-03,40.8654,-73.8893,70.2,78.5,60.7,63.7,Partially cloudy
2021-10-03,37.105,-113.586,71.5,89.0,56.9,24.4,Clear
2021-10-04,40.718,-73.9936,68.6,73.4,63.1,86.1,"Rain, Overcast"
2021-10-04,40.62319,-74.02567,69.7,73.4,63.5,84.1,"Rain, Overcast"
2021-10-04,40.7346,-73.9442,68.3,73.3,62.9,86.3,"Rain, Overcast"
2021-10-04,37.105,-113.586,72.7,88.1,60.2,30.0,Clear
2021-10-04,40.8654,-73.8893,68.1,72.9,62.5,86.5,"Rain, Overcast"
2021-10-04,40.701647,-73.8038,68.7,70.9,63.7,89.3,"Rain, Overcast"
2021-10-05,40.718,-73.9936,62.7,66.0,60.5,81.2,Overcast
2022-10-09,40.7346,-73.9442,53.9,61.9,45.4,51.2,Clear
2021-10-05,40.62319,-74.02567,63.5,67.2,60.7,80.7,"Rain, Overcast"
2021-10-05,40.7346,-73.9442,62.5,65.0,60.5,81.0,Overcast
2021-10-05,37.105,-113.586,69.5,80.0,61.1,49.2,Partially cloudy
2021-10-05,40.8654,-73.8893,62.4,65.0,60.3,81.1,Overcast
2021-10-05,40.701647,-73.8038,62.9,65.6,60.4,82.6,Overcast
2021-10-06,40.718,-73.9936,65.3,69.6,61.5,75.7,Overcast
2021-10-06,40.62319,-74.02567,66.2,70.1,62.2,74.7,Overcast
2021-10-06,40.7346,-73.9442,65.2,69.5,61.4,75.1,Overcast
2021-10-06,37.105,-113.586,67.2,77.1,59.1,57.3,Partially cloudy
2021-10-06,40.8654,-73.8893,65.2,69.4,61.3,74.6,Overcast
2021-10-07,40.718,-73.9936,67.6,74.1,62.7,76.9,Partially cloudy
2021-10-07,40.62319,-74.02567,68.3,75.2,62.7,75.5,Partially cloudy
2021-10-07,40.7346,-73.9442,67.6,74.2,62.7,76.2,Partially cloudy
2021-10-07,37.105,-113.586,68.1,77.1,60.2,51.6,Clear
2021-10-07,40.8654,-73.8893,67.7,74.6,62.3,75.4,Partially cloudy
2021-10-08,40.718,-73.9936,68.2,74.5,62.6,75.7,Partially cloudy
2021-10-08,40.62319,-74.02567,68.8,76.2,61.2,75.1,Partially cloudy
2021-10-08,40.7346,-73.9442,68.2,74.1,62.9,75.1,Partially cloudy
2021-10-08,37.105,-113.586,62.3,70.1,56.9,75.4,Partially cloudy
2021-10-08,40.8654,-73.8893,68.2,74.4,62.3,74.4,Partially cloudy
2021-10-09,40.718,-73.9936,64.5,67.9,61.4,73.7,Overcast
2021-10-09,40.7346,-73.9442,64.4,68.1,61.3,73.5,Overcast
2021-10-09,37.105,-113.586,60.0,71.0,51.2,68.3,Partially cloudy
2021-10-09,40.8654,-73.8893,64.5,68.3,61.1,73.0,Overcast
2021-10-09,40.701647,-73.8038,64.9,69.8,60.0,74.2,Overcast
2021-10-10,40.718,-73.9936,63.8,66.8,61.9,84.2,"Rain, Overcast"
2021-10-10,40.62319,-74.02567,64.4,67.8,61.9,83.1,"Rain, Overcast"
2021-10-10,40.7346,-73.9442,63.8,66.7,62.2,83.8,"Rain, Overcast"
2021-10-10,37.105,-113.586,60.6,71.9,50.0,46.4,Clear
2021-10-10,40.8654,-73.8893,63.7,66.7,62.3,83.3,"Rain, Overcast"
2021-10-11,40.62319,-74.02567,67.0,73.2,62.7,72.5,Partially cloudy
2021-10-11,40.718,-73.9936,66.1,71.4,62.7,74.7,Partially cloudy
2021-10-11,40.7346,-73.9442,66.1,71.4,62.8,74.4,Partially cloudy
2021-10-11,37.105,-113.586,59.5,74.9,47.9,46.9,Partially cloudy
2021-10-12,40.718,-73.9936,65.4,69.8,61.9,77.9,Partially cloudy
2021-10-12,40.62319,-74.02567,65.9,71.3,62.2,76.8,Partially cloudy
2021-10-12,37.105,-113.586,48.6,53.9,42.2,67.1,Overcast
2021-10-12,40.8654,-73.8893,65.3,70.0,62.0,77.0,Partially cloudy
2021-10-13,40.718,-73.9936,66.7,69.6,63.2,79.9,Overcast
2021-10-13,40.62319,-74.02567,67.4,70.4,63.4,78.8,Overcast
2021-10-13,40.7346,-73.9442,66.7,69.5,63.4,79.3,Overcast
2021-10-13,37.105,-113.586,49.7,61.1,39.8,62.0,Clear
2021-10-13,40.8654,-73.8893,66.8,69.3,63.2,79.0,Overcast
2021-10-13,40.701647,-73.8038,66.0,68.6,61.0,84.3,Overcast
2021-10-14,40.62319,-74.02567,70.3,79.2,64.1,68.7,Partially cloudy
2021-10-14,40.7346,-73.9442,69.6,76.7,63.8,69.9,Partially cloudy
2021-10-14,37.105,-113.586,52.6,65.9,41.1,53.2,Clear
2021-10-14,40.8654,-73.8893,69.8,77.6,63.2,69.2,Partially cloudy
2021-10-14,40.718,-73.9936,69.5,76.7,63.9,70.5,Partially cloudy
2021-10-15,40.718,-73.9936,70.8,79.6,64.6,68.6,Partially cloudy
2021-10-15,40.62319,-74.02567,71.7,80.8,64.8,67.6,Partially cloudy
2021-10-15,40.7346,-73.9442,70.8,79.8,64.8,68.0,Partially cloudy
2021-10-15,37.105,-113.586,55.4,68.1,43.1,36.9,Clear
2021-10-15,40.8654,-73.8893,70.9,80.4,64.5,67.5,Partially cloudy
2021-10-16,40.718,-73.9936,69.5,75.8,58.9,71.9,"Rain, Partially cloudy"
2021-10-16,40.62319,-74.02567,70.2,78.6,59.3,70.1,"Rain, Partially cloudy"
2021-10-16,40.7346,-73.9442,69.5,75.4,59.1,71.5,"Rain, Partially cloudy"
2021-10-16,40.8654,-73.8893,69.6,75.8,59.3,71.2,"Rain, Partially cloudy"
2021-10-16,37.105,-113.586,58.6,74.9,44.9,36.1,Clear
2021-10-17,40.718,-73.9936,57.1,62.0,53.8,66.1,"Rain, Partially cloudy"
2021-10-17,40.62319,-74.02567,57.2,62.5,53.0,66.3,"Rain, Partially cloudy"
2021-10-17,40.7346,-73.9442,57.4,62.4,54.0,64.8,"Rain, Partially cloudy"
2021-10-17,37.105,-113.586,61.7,77.1,48.8,34.6,Clear
2021-10-17,40.8654,-73.8893,57.5,62.9,53.5,64.0,"Rain, Partially cloudy"
2021-10-18,40.718,-73.9936,53.6,59.1,50.0,58.0,Partially cloudy
2021-10-18,40.62319,-74.02567,53.9,61.0,49.5,57.0,Partially cloudy
2021-10-18,40.7346,-73.9442,53.8,58.7,50.4,57.8,Partially cloudy
2021-10-18,37.105,-113.586,57.5,70.1,47.9,38.6,Partially cloudy
2021-10-18,40.8654,-73.8893,53.8,58.9,50.4,57.8,Partially cloudy
2021-10-19,40.62319,-74.02567,57.4,67.9,47.9,51.8,Clear
2021-10-19,40.7346,-73.9442,57.0,66.8,48.5,52.3,Clear
2021-10-19,40.718,-73.9936,56.8,66.8,48.1,53.1,Clear
2021-10-19,40.8654,-73.8893,57.1,67.1,48.3,51.8,Clear
2021-10-19,40.701647,-73.8038,57.8,67.6,49.2,51.5,Clear
2022-10-16,40.7346,-73.9442,59.6,64.9,53.6,57.9,Partially cloudy
2021-10-20,40.7346,-73.9442,66.7,76.1,58.3,47.6,Clear
2021-10-20,40.718,-73.9936,66.4,75.7,57.9,48.7,Clear
2021-10-20,40.62319,-74.02567,67.1,77.5,58.1,48.4,Partially cloudy
2021-10-20,37.105,-113.586,55.4,70.1,43.1,44.3,Clear
2021-10-20,40.8654,-73.8893,67.1,77.2,58.7,46.9,Partially cloudy
2021-10-21,40.718,-73.9936,67.1,74.7,60.1,56.0,Partially cloudy
2022-11-05,40.7346,-73.9442,67.9,74.8,63.7,75.0,Partially cloudy
2021-10-21,40.62319,-74.02567,67.2,76.7,57.8,55.3,Partially cloudy
2021-10-21,40.7346,-73.9442,67.3,74.8,60.5,55.7,Partially cloudy
2021-10-21,37.105,-113.586,58.5,71.9,47.0,43.1,Clear
2021-10-21,40.8654,-73.8893,67.2,75.5,59.2,55.8,Partially cloudy
2021-10-22,40.718,-73.9936,64.8,68.9,58.9,60.8,Partially cloudy
2021-10-22,40.62319,-74.02567,65.3,70.0,59.0,60.1,Partially cloudy
2021-10-22,37.105,-113.586,60.8,77.1,47.9,40.6,Clear
2021-10-22,40.8654,-73.8893,65.0,69.0,58.9,59.7,Partially cloudy
2021-10-22,40.701647,-73.8038,65.4,69.9,59.4,62.5,Partially cloudy
2021-10-23,40.718,-73.9936,55.4,59.1,49.9,62.0,"Rain, Partially cloudy"
2021-10-23,40.62319,-74.02567,56.0,61.2,50.4,62.2,"Rain, Partially cloudy"
2021-10-23,40.7346,-73.9442,55.3,59.2,50.0,61.2,"Rain, Partially cloudy"
2021-10-23,37.105,-113.586,63.5,74.0,53.0,31.7,Clear
2021-10-23,40.8654,-73.8893,55.3,59.6,50.1,60.9,"Rain, Partially cloudy"
2021-10-23,40.701647,-73.8038,56.2,60.5,51.7,61.5,"Rain, Partially cloudy"
2021-11-04,40.62319,-74.02567,44.9,51.5,38.3,50.6,Partially cloudy
2021-10-24,40.718,-73.9936,54.3,59.7,48.7,64.2,Partially cloudy
2021-10-24,40.62319,-74.02567,54.9,60.2,48.4,63.8,Partially cloudy
2021-10-24,40.7346,-73.9442,54.4,59.9,48.9,63.0,Partially cloudy
2021-10-24,40.8654,-73.8893,54.5,60.2,48.3,62.1,Partially cloudy
2021-10-24,37.105,-113.586,62.7,71.9,53.9,42.0,Clear
2021-10-25,40.718,-73.9936,65.4,73.2,56.2,83.2,"Rain, Partially cloudy"
2021-10-25,37.105,-113.586,67.0,78.2,55.1,39.5,Rain
2021-10-25,40.62319,-74.02567,66.4,75.4,56.7,79.9,"Rain, Partially cloudy"
2021-10-25,40.7346,-73.9442,65.3,72.9,56.1,82.7,"Rain, Partially cloudy"
2021-10-25,40.8654,-73.8893,65.4,73.4,55.9,81.5,"Rain, Partially cloudy"
2021-10-26,40.718,-73.9936,59.8,63.7,56.7,89.3,"Rain, Overcast"
2021-10-26,40.62319,-74.02567,60.2,64.2,57.1,87.1,"Rain, Overcast"
2021-10-26,40.7346,-73.9442,59.8,63.7,56.7,88.8,"Rain, Overcast"
2021-10-26,37.105,-113.586,53.5,61.1,47.9,58.5,Partially cloudy
2021-10-26,40.8654,-73.8893,59.7,63.7,56.7,87.9,"Rain, Overcast"
2021-10-27,40.718,-73.9936,57.7,60.9,55.0,70.2,"Rain, Overcast"
2021-10-27,37.105,-113.586,52.7,65.9,41.1,58.4,Clear
2021-10-27,40.62319,-74.02567,58.9,62.4,55.8,68.3,"Rain, Overcast"
2021-10-27,40.7346,-73.9442,57.6,60.9,55.1,69.8,"Rain, Overcast"
2021-10-27,40.8654,-73.8893,57.8,61.0,55.3,69.1,"Rain, Overcast"
2021-10-28,40.7346,-73.9442,53.9,57.8,49.6,64.2,Partially cloudy
2021-10-28,40.718,-73.9936,53.9,57.8,49.3,64.6,Partially cloudy
2021-10-28,37.105,-113.586,58.2,71.9,46.1,55.4,Clear
2021-10-28,40.8654,-73.8893,54.0,58.4,49.5,63.7,Partially cloudy
2021-10-28,40.62319,-74.02567,54.6,58.8,48.5,63.6,Partially cloudy
2022-11-12,40.718,-73.9936,66.7,68.7,61.9,69.7,"Rain, Partially cloudy"
2021-10-29,40.718,-73.9936,53.4,56.6,47.8,69.8,"Rain, Overcast"
2021-10-29,40.62319,-74.02567,54.3,58.0,48.7,68.1,"Rain, Overcast"
2021-10-29,40.7346,-73.9442,53.3,56.3,47.6,69.5,"Rain, Overcast"
2021-10-29,37.105,-113.586,60.5,75.8,47.9,54.2,Clear
2021-10-29,40.8654,-73.8893,53.2,56.0,47.4,69.0,"Rain, Overcast"
2021-10-29,40.701647,-73.8038,53.4,57.4,48.6,70.8,"Rain, Partially cloudy"
2021-10-30,40.718,-73.9936,59.1,64.8,53.0,84.1,"Rain, Partially cloudy"
2021-10-30,40.62319,-74.02567,60.5,65.3,54.5,81.6,"Rain, Partially cloudy"
2021-10-30,40.7346,-73.9442,59.1,64.9,52.8,83.3,"Rain, Partially cloudy"
2021-10-30,40.8654,-73.8893,59.3,65.2,52.9,81.7,"Rain, Partially cloudy"
2021-10-30,37.105,-113.586,60.1,74.0,47.0,52.4,Clear
2021-10-31,40.718,-73.9936,59.5,64.3,55.9,77.1,"Rain, Partially cloudy"
2021-10-31,40.7346,-73.9442,59.5,64.1,55.8,76.4,"Rain, Partially cloudy"
2021-10-31,40.8654,-73.8893,59.7,64.3,56.0,75.3,"Rain, Partially cloudy"
2021-10-31,37.105,-113.586,63.3,75.8,52.1,49.2,Clear
2021-11-01,40.7346,-73.9442,56.2,59.1,52.9,53.6,Partially cloudy
2021-11-01,40.718,-73.9936,56.0,59.1,52.4,54.5,Partially cloudy
2021-11-01,37.105,-113.586,61.3,71.9,50.1,44.5,Clear
2021-11-01,40.8654,-73.8893,56.3,59.3,52.7,53.2,Partially cloudy
2021-11-01,40.62319,-74.02567,56.2,60.3,51.7,54.5,Partially cloudy
2021-11-02,40.62319,-74.02567,50.9,53.8,46.4,57.3,Partially cloudy
2021-11-02,40.7346,-73.9442,51.2,53.2,47.6,52.7,Partially cloudy
2021-11-02,40.718,-73.9936,51.0,53.0,47.4,54.5,Partially cloudy
2021-11-02,37.105,-113.586,61.1,73.1,51.2,45.4,Clear
2021-11-02,40.8654,-73.8893,51.2,53.6,47.4,52.3,Partially cloudy
2021-11-03,40.718,-73.9936,46.6,52.1,41.7,54.8,Clear
2021-11-03,40.62319,-74.02567,46.7,52.9,40.0,55.5,Partially cloudy
2021-11-03,40.7346,-73.9442,46.8,52.2,42.2,54.1,Clear
2021-11-03,37.105,-113.586,59.8,73.1,47.9,44.0,Clear
2021-11-03,40.8654,-73.8893,46.7,52.2,41.3,54.2,Partially cloudy
2021-11-04,40.7346,-73.9442,45.5,50.5,40.3,48.5,Partially cloudy
2021-11-04,40.718,-73.9936,45.3,50.6,39.9,49.5,Partially cloudy
2021-11-04,40.8654,-73.8893,45.4,50.6,39.6,48.6,Partially cloudy
2021-11-04,37.105,-113.586,58.6,73.1,47.0,44.6,Clear
2021-11-05,40.718,-73.9936,45.7,51.3,39.7,51.1,Clear
2021-11-05,40.62319,-74.02567,45.6,53.1,38.1,51.4,Clear
2021-11-05,40.7346,-73.9442,45.9,51.4,40.2,50.0,Clear
2021-11-05,37.105,-113.586,58.4,71.9,44.9,43.0,Clear
2021-11-05,40.8654,-73.8893,45.6,52.1,39.2,49.9,Clear
2021-11-05,40.701647,-73.8038,46.0,52.7,39.9,50.5,Partially cloudy
2021-11-06,40.718,-73.9936,46.6,52.9,41.1,51.7,Clear
2021-11-06,40.7346,-73.9442,46.9,52.8,41.7,50.8,Clear
2021-11-06,40.8654,-73.8893,46.4,53.1,40.4,52.1,Clear
2021-11-06,40.701647,-73.8038,45.7,53.8,39.3,57.0,Partially cloudy
2021-11-06,37.105,-113.586,59.9,75.8,47.0,42.6,Clear
2021-11-06,40.62319,-74.02567,45.8,53.8,37.9,55.1,Clear
2021-11-07,40.718,-73.9936,47.7,53.7,41.3,56.6,Partially cloudy
2021-11-07,40.62319,-74.02567,46.7,55.0,38.5,58.0,Partially cloudy
2021-11-07,40.7346,-73.9442,48.0,53.5,41.7,55.7,Partially cloudy
2021-11-07,37.105,-113.586,62.4,79.1,47.9,34.1,Clear
2021-11-08,40.62319,-74.02567,55.2,65.5,45.0,50.0,Clear
2021-11-08,40.7346,-73.9442,55.1,63.9,46.8,50.1,Clear
2021-11-08,40.718,-73.9936,55.1,63.9,46.8,50.1,Clear
2021-11-08,37.105,-113.586,59.7,71.9,50.1,36.6,Clear
2021-11-08,40.8654,-73.8893,54.8,64.4,46.0,50.9,Clear
2022-11-18,40.7346,-73.9442,39.1,43.5,35.0,48.0,Partially cloudy
2021-11-09,40.718,-73.9936,59.3,69.3,50.1,55.7,Clear
2021-11-09,40.62319,-74.02567,59.2,70.9,48.3,55.8,Clear
2021-11-09,40.7346,-73.9442,59.3,69.3,50.3,56.0,Clear
2021-11-09,37.105,-113.586,57.7,69.2,51.2,42.8,Clear
2021-11-09,40.8654,-73.8893,58.8,69.9,48.4,57.3,Clear
2021-11-10,40.7346,-73.9442,59.0,63.9,51.8,49.2,Partially cloudy
2021-11-10,40.718,-73.9936,59.0,64.0,51.4,48.8,Partially cloudy
2021-11-10,40.62319,-74.02567,59.1,65.9,50.9,49.1,Partially cloudy
2021-11-10,40.8654,-73.8893,58.7,64.4,51.7,50.3,Partially cloudy
2021-11-10,40.701647,-73.8038,58.5,66.0,51.2,53.4,Partially cloudy
2021-11-10,37.105,-113.586,56.6,71.0,44.0,47.3,Clear
2021-11-11,40.718,-73.9936,53.9,61.5,45.9,60.6,Partially cloudy
2021-11-11,40.62319,-74.02567,53.9,62.1,43.8,60.7,Partially cloudy
2021-11-11,40.7346,-73.9442,53.9,61.5,46.1,60.6,Partially cloudy
2021-11-11,37.105,-113.586,55.9,68.1,44.9,41.7,Clear
2021-11-11,40.8654,-73.8893,53.5,61.5,44.9,61.1,Partially cloudy
2021-11-11,40.701647,-73.8038,53.2,61.3,41.7,65.5,Partially cloudy
2022-11-21,40.7346,-73.9442,34.8,40.9,28.0,38.8,Clear
2021-11-12,40.7346,-73.9442,61.6,65.8,53.7,71.1,"Rain, Partially cloudy"
2021-11-12,40.62319,-74.02567,61.8,66.5,50.5,71.5,"Rain, Partially cloudy"
2021-11-12,40.718,-73.9936,61.5,65.6,52.8,72.1,"Rain, Partially cloudy"
2021-11-12,40.8654,-73.8893,61.7,66.5,53.2,70.4,"Rain, Partially cloudy"
2021-11-12,37.105,-113.586,56.9,71.0,44.0,43.8,Clear
2021-11-13,40.718,-73.9936,50.6,62.6,41.6,62.5,"Rain, Partially cloudy"
2021-11-13,40.7346,-73.9442,50.7,62.4,42.1,61.9,"Rain, Partially cloudy"
2021-11-13,40.8654,-73.8893,50.1,62.5,42.0,62.6,"Rain, Partially cloudy"
2021-11-13,37.105,-113.586,55.7,69.2,44.9,45.2,Clear
2021-11-13,40.62319,-74.02567,49.9,63.7,40.6,64.1,"Rain, Partially cloudy"
2021-11-14,40.62319,-74.02567,43.3,47.4,37.2,62.3,"Rain, Partially cloudy"
2021-11-14,40.7346,-73.9442,43.9,47.4,39.7,59.9,"Rain, Partially cloudy"
2021-11-14,40.718,-73.9936,43.7,47.3,39.0,61.2,"Rain, Partially cloudy"
2021-11-14,40.8654,-73.8893,43.8,47.4,39.1,59.7,"Rain, Partially cloudy"
2021-11-15,40.7346,-73.9442,43.9,48.2,40.4,64.9,"Rain, Partially cloudy"
2021-11-15,40.718,-73.9936,43.8,48.1,40.3,65.9,"Rain, Partially cloudy"
2021-11-15,37.105,-113.586,55.1,70.1,42.2,40.6,Clear
2021-11-15,40.8654,-73.8893,43.8,48.4,39.6,64.8,"Rain, Partially cloudy"
2021-11-15,40.62319,-74.02567,43.7,48.8,39.2,67.2,"Rain, Partially cloudy"
2021-11-16,40.718,-73.9936,43.4,49.2,37.9,51.7,Clear
2021-11-16,37.105,-113.586,55.3,70.1,44.9,40.0,Rain
2021-11-16,40.7346,-73.9442,43.6,49.3,38.1,50.9,Partially cloudy
2021-11-16,40.8654,-73.8893,43.6,49.9,37.9,50.7,Partially cloudy
2021-11-16,40.62319,-74.02567,43.4,50.4,37.7,51.8,Partially cloudy
2021-11-17,40.718,-73.9936,49.4,56.7,39.2,61.1,Partially cloudy
2021-11-17,40.7346,-73.9442,49.5,56.7,39.3,60.3,Partially cloudy
2021-11-17,37.105,-113.586,52.8,64.1,44.0,33.2,Rain
2021-11-17,40.8654,-73.8893,48.9,56.4,38.3,61.0,Partially cloudy
2021-11-17,40.701647,-73.8038,48.8,56.8,37.0,65.7,Partially cloudy
2021-11-17,40.62319,-74.02567,48.6,57.2,37.2,63.9,Partially cloudy
2021-11-18,40.718,-73.9936,59.9,69.2,48.2,66.0,"Rain, Partially cloudy"
2021-11-18,40.62319,-74.02567,59.5,70.4,49.5,66.9,"Rain, Partially cloudy"
2021-11-18,40.7346,-73.9442,59.7,68.8,48.2,66.2,"Rain, Partially cloudy"
2021-11-18,37.105,-113.586,48.2,62.0,35.9,32.9,Clear
2021-11-18,40.8654,-73.8893,58.8,69.0,48.4,67.4,"Rain, Partially cloudy"
2021-11-18,40.701647,-73.8038,58.0,65.3,50.4,75.2,"Rain, Partially cloudy"
2021-11-19,40.718,-73.9936,44.8,48.4,40.9,50.5,"Rain, Partially cloudy"
2021-11-19,37.105,-113.586,50.4,64.1,41.1,39.1,Clear
2021-11-19,40.62319,-74.02567,45.2,49.0,41.2,49.1,"Rain, Partially cloudy"
2021-11-19,40.7346,-73.9442,44.9,48.2,40.9,50.5,"Rain, Partially cloudy"
2021-11-19,40.8654,-73.8893,44.9,48.2,40.7,50.6,"Rain, Partially cloudy"
2021-11-20,40.718,-73.9936,42.5,47.3,36.1,54.0,Partially cloudy
2021-11-20,40.7346,-73.9442,42.5,47.3,36.3,53.1,Partially cloudy
2021-11-20,40.8654,-73.8893,42.3,47.0,35.7,53.3,Partially cloudy
2021-11-20,40.701647,-73.8038,42.3,47.2,34.8,54.6,Partially cloudy
2021-11-20,37.105,-113.586,53.7,66.8,42.2,37.4,Clear
2021-11-20,40.62319,-74.02567,42.4,47.6,35.5,55.2,Partially cloudy
2021-11-21,40.718,-73.9936,50.2,56.0,45.1,62.2,"Rain, Partially cloudy"
2021-11-21,37.105,-113.586,52.0,62.9,39.8,31.9,Clear
2021-11-21,40.7346,-73.9442,50.3,56.2,45.5,61.8,"Rain, Partially cloudy"
2021-11-21,40.8654,-73.8893,50.0,55.6,44.8,62.0,"Rain, Partially cloudy"
2021-11-21,40.62319,-74.02567,49.8,56.0,43.4,62.8,"Rain, Partially cloudy"
2021-11-22,40.718,-73.9936,47.8,55.4,36.9,64.4,"Rain, Partially cloudy"
2021-11-22,40.62319,-74.02567,47.9,54.6,37.1,64.4,"Rain, Partially cloudy"
2021-11-22,40.7346,-73.9442,47.8,55.7,37.0,64.0,"Rain, Partially cloudy"
2021-11-22,37.105,-113.586,46.9,62.0,34.1,34.6,Clear
2021-11-22,40.8654,-73.8893,47.8,55.3,36.9,63.9,"Rain, Partially cloudy"
2021-11-23,40.7346,-73.9442,37.0,41.6,33.8,45.9,Clear
2021-11-23,40.718,-73.9936,37.0,42.1,33.7,45.2,Clear
2021-11-23,37.105,-113.586,48.0,60.2,39.8,34.2,Clear
2021-11-23,40.8654,-73.8893,37.0,42.1,33.5,46.5,Clear
2021-11-23,40.62319,-74.02567,37.4,42.8,33.7,44.0,Partially cloudy
2021-11-24,40.718,-73.9936,38.4,45.0,30.9,46.2,Clear
2021-11-24,40.7346,-73.9442,38.5,45.0,31.1,45.9,Clear
2021-11-24,37.105,-113.586,47.4,56.0,38.9,31.2,Clear
2021-11-24,40.8654,-73.8893,38.5,45.5,31.2,46.1,Clear
2021-11-24,40.701647,-73.8038,38.7,45.2,31.3,45.4,Partially cloudy
2021-11-24,40.62319,-74.02567,38.8,46.3,31.3,46.3,Clear
2021-11-25,40.718,-73.9936,47.9,56.5,40.1,38.5,Partially cloudy
2021-11-25,40.62319,-74.02567,47.1,57.0,37.9,41.2,Partially cloudy
2021-11-25,40.7346,-73.9442,48.1,56.4,40.5,38.2,Partially cloudy
2021-11-25,37.105,-113.586,45.3,56.9,35.0,31.4,Clear
2021-11-25,40.8654,-73.8893,47.5,56.4,39.0,39.8,Partially cloudy
2023-01-29,40.7346,-73.9442,47.7,52.3,41.7,52.5,Partially cloudy
2021-11-26,40.718,-73.9936,43.8,48.7,37.7,63.9,"Rain, Overcast"
2021-11-26,40.62319,-74.02567,43.7,48.2,37.7,64.7,"Rain, Overcast"
2021-11-26,40.7346,-73.9442,43.9,49.0,37.8,63.3,"Rain, Overcast"
2021-11-26,40.8654,-73.8893,43.9,48.6,37.7,63.4,"Rain, Overcast"
2021-11-26,37.105,-113.586,43.0,56.9,29.0,31.5,Clear
2021-11-27,40.718,-73.9936,37.1,39.1,34.9,48.4,Partially cloudy
2021-11-27,40.62319,-74.02567,37.5,39.8,35.5,47.1,Partially cloudy
